artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature	year	popularity	explicit
Hezekiah Walker	Lift Him Up	1	0.467	0.904	1	-4.354	1	0.241	0.162	4.06e-06	0.65	0.364	172.024	audio_features	1GIyFRPYPfkXHp7ALQA1dB	spotify:track:1GIyFRPYPfkXHp7ALQA1dB	https://api.spotify.com/v1/tracks/1GIyFRPYPfkXHp7ALQA1dB	https://api.spotify.com/v1/audio-analysis/1GIyFRPYPfkXHp7ALQA1dB	381080	4	2005	28	0
Hezekiah Walker & The Love Fellowship Crusade Choir	Wonderful Is Your Name	1	0.636	0.865	10	-9.553	1	0.0659	0.075	0.0	0.98	0.604	164.164	audio_features	3pJnMIV2xrbdpVoy4S2B3i	spotify:track:3pJnMIV2xrbdpVoy4S2B3i	https://api.spotify.com/v1/tracks/3pJnMIV2xrbdpVoy4S2B3i	https://api.spotify.com/v1/audio-analysis/3pJnMIV2xrbdpVoy4S2B3i	351733	4	1992	28	0
Hiatus Kaiyote	Creations Part Two	1	0.171	0.218	5	-18.985	0	0.0314	0.957	0.068	0.151	0.105	89.667	audio_features	525XZ5TumuJtFzR7lNx2xY	spotify:track:525XZ5TumuJtFzR7lNx2xY	https://api.spotify.com/v1/tracks/525XZ5TumuJtFzR7lNx2xY	https://api.spotify.com/v1/audio-analysis/525XZ5TumuJtFzR7lNx2xY	61440	4	2015	36	0
Hillsong UNITED	Oceans (Where Feet May Fail)	1	0.262	0.361	2	-10.187	1	0.0333	0.508	0.00268	0.108	0.056	126.786	audio_features	5Mw9bXG1dLNhbjofkVS2oR	spotify:track:5Mw9bXG1dLNhbjofkVS2oR	https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR	https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR	535963	4	2013	69	0
Hillsong UNITED	Say The Word	1	0.441	0.647	5	-7.722	1	0.0315	0.000824	3.37e-05	0.194	0.245	123.973	audio_features	3wsSJzxoAQYvMW891948TB	spotify:track:3wsSJzxoAQYvMW891948TB	https://api.spotify.com/v1/tracks/3wsSJzxoAQYvMW891948TB	https://api.spotify.com/v1/audio-analysis/3wsSJzxoAQYvMW891948TB	264320	4	2015	46	0
Hillsong UNITED	So Will I (100 Billion X)	1	0.431	0.416	9	-10.376	1	0.0296	0.0462	2.01e-06	0.144	0.177	127.964	audio_features	1ed3wNCecRIp6SugyR0w2J	spotify:track:1ed3wNCecRIp6SugyR0w2J	https://api.spotify.com/v1/tracks/1ed3wNCecRIp6SugyR0w2J	https://api.spotify.com/v1/audio-analysis/1ed3wNCecRIp6SugyR0w2J	411000	4	2017	65	0
Hillsong UNITED	Touch The Sky	1	0.502	0.43	9	-9.466	1	0.0271	0.263	7.48e-06	0.148	0.217	90.5	audio_features	58yhHre6kOePZPD15hZWgP	spotify:track:58yhHre6kOePZPD15hZWgP	https://api.spotify.com/v1/tracks/58yhHre6kOePZPD15hZWgP	https://api.spotify.com/v1/audio-analysis/58yhHre6kOePZPD15hZWgP	262120	4	2015	55	0
Hillsong UNITED	Whole Heart (Hold Me Now) - Live	1	0.329	0.588	4	-8.621	1	0.0322	0.0142	0.0	0.107	0.112	161.961	audio_features	3XkNkpfHFB0hoS13DdzJup	spotify:track:3XkNkpfHFB0hoS13DdzJup	https://api.spotify.com/v1/tracks/3XkNkpfHFB0hoS13DdzJup	https://api.spotify.com/v1/audio-analysis/3XkNkpfHFB0hoS13DdzJup	449253	3	2019	58	0
Hootie & The Blowfish	Let Her Cry	1	0.352	0.698	7	-6.278	1	0.0303	0.0353	0.0	0.113	0.256	142.57	audio_features	6NGi23FFKq9tH5NR1NcTw2	spotify:track:6NGi23FFKq9tH5NR1NcTw2	https://api.spotify.com/v1/tracks/6NGi23FFKq9tH5NR1NcTw2	https://api.spotify.com/v1/audio-analysis/6NGi23FFKq9tH5NR1NcTw2	318533	4	1994	65	0
Héctor Lavoe	Paraíso De Dulzura	1	0.528	0.822	5	-3.292	0	0.0455	0.652	0.0	0.0722	0.851	104.637	audio_features	65H0XKHaMafgni2wJsSI6m	spotify:track:65H0XKHaMafgni2wJsSI6m	https://api.spotify.com/v1/tracks/65H0XKHaMafgni2wJsSI6m	https://api.spotify.com/v1/audio-analysis/65H0XKHaMafgni2wJsSI6m	275880	4	1975	36	0
Idina Menzel	Take Me or Leave Me	1	0.457	0.763	7	-3.459	0	0.255	0.318	0.0	0.0322	0.87	175.043	audio_features	0E1NL6gkv5aQKGNjJfBE3A	spotify:track:0E1NL6gkv5aQKGNjJfBE3A	https://api.spotify.com/v1/tracks/0E1NL6gkv5aQKGNjJfBE3A	https://api.spotify.com/v1/audio-analysis/0E1NL6gkv5aQKGNjJfBE3A	231360	3	2005	60	0
Imagine Dragons	Burn Out	1	0.588	0.494	10	-8.831	0	0.0536	0.0213	7.2e-05	0.0966	0.291	135.004	audio_features	5Q7zuH8VNu7aLappSusPu6	spotify:track:5Q7zuH8VNu7aLappSusPu6	https://api.spotify.com/v1/tracks/5Q7zuH8VNu7aLappSusPu6	https://api.spotify.com/v1/audio-analysis/5Q7zuH8VNu7aLappSusPu6	273880	4	2018	63	0
Imagine Dragons	On Top Of The World	1	0.635	0.926	0	-5.589	1	0.151	0.0893	4.53e-06	0.0928	0.761	100.048	audio_features	6KuHjfXHkfnIjdmcIvt9r0	spotify:track:6KuHjfXHkfnIjdmcIvt9r0	https://api.spotify.com/v1/tracks/6KuHjfXHkfnIjdmcIvt9r0	https://api.spotify.com/v1/audio-analysis/6KuHjfXHkfnIjdmcIvt9r0	189840	4	2012	67	0
Imagine Dragons	Radioactive	1	0.448	0.784	9	-3.686	1	0.0627	0.106	0.000108	0.668	0.236	136.245	audio_features	4G8gkOterJn0Ywt6uhqbhp	spotify:track:4G8gkOterJn0Ywt6uhqbhp	https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp	https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp	186813	4	2012	73	0
Imagine Dragons	Start Over	1	0.698	0.928	1	-5.051	0	0.0706	0.00551	0.0001	0.153	0.757	98.04	audio_features	2Iug43iQrHN8CbGsUd2tEt	spotify:track:2Iug43iQrHN8CbGsUd2tEt	https://api.spotify.com/v1/tracks/2Iug43iQrHN8CbGsUd2tEt	https://api.spotify.com/v1/audio-analysis/2Iug43iQrHN8CbGsUd2tEt	186080	3	2017	62	0
Imagine Dragons	Thunder / Young Dumb & Broke (with Khalid) - Medley	1	0.439	0.681	0	-5.516	1	0.15	0.101	0.000232	0.395	0.3	168.082	audio_features	7ER7vcy7u2ajg5IV45WBFw	spotify:track:7ER7vcy7u2ajg5IV45WBFw	https://api.spotify.com/v1/tracks/7ER7vcy7u2ajg5IV45WBFw	https://api.spotify.com/v1/audio-analysis/7ER7vcy7u2ajg5IV45WBFw	251284	4	2017	65	0
Imagine Dragons	Warriors	1	0.365	0.851	4	-6.238	0	0.065	0.0964	0.003	0.238	0.309	78.068	audio_features	1lgN0A2Vki2FTON5PYq42m	spotify:track:1lgN0A2Vki2FTON5PYq42m	https://api.spotify.com/v1/tracks/1lgN0A2Vki2FTON5PYq42m	https://api.spotify.com/v1/audio-analysis/1lgN0A2Vki2FTON5PYq42m	170067	4	2015	69	0
In Her Own Words	Right Now - Bonus Track	1	0.576	0.97	2	-1.667	1	0.0686	0.000745	1.07e-06	0.143	0.591	122.979	audio_features	241NzJx2kYllzlJNQMnpgm	spotify:track:241NzJx2kYllzlJNQMnpgm	https://api.spotify.com/v1/tracks/241NzJx2kYllzlJNQMnpgm	https://api.spotify.com/v1/audio-analysis/241NzJx2kYllzlJNQMnpgm	209833	4	2017	50	0
Israel & New Breed	Friend - Live	1	0.482	0.939	6	-4.652	0	0.121	0.185	0.0	0.362	0.194	127.0	audio_features	3crhuOV1LoARTZdukgcr6a	spotify:track:3crhuOV1LoARTZdukgcr6a	https://api.spotify.com/v1/tracks/3crhuOV1LoARTZdukgcr6a	https://api.spotify.com/v1/audio-analysis/3crhuOV1LoARTZdukgcr6a	286000	4	2005	29	0
Israel & New Breed	I Lift Up My Hands	1	0.385	0.68	1	-7.658	1	0.0936	0.0419	0.0	0.198	0.338	118.226	audio_features	4Fe9PoexWKgdygE3oHKdtX	spotify:track:4Fe9PoexWKgdygE3oHKdtX	https://api.spotify.com/v1/tracks/4Fe9PoexWKgdygE3oHKdtX	https://api.spotify.com/v1/audio-analysis/4Fe9PoexWKgdygE3oHKdtX	582667	4	2001	25	0
Israel & New Breed	Not Unto Us Glory; Glory Lord Who Is the Lord - Medley	1	0.597	0.873	7	-5.835	0	0.135	0.0197	0.0	0.328	0.676	89.546	audio_features	57J5OL2DMrxYYjrdqWqhBC	spotify:track:57J5OL2DMrxYYjrdqWqhBC	https://api.spotify.com/v1/tracks/57J5OL2DMrxYYjrdqWqhBC	https://api.spotify.com/v1/audio-analysis/57J5OL2DMrxYYjrdqWqhBC	327907	4	2001	13	0
Israel & New Breed	Your Latter Will Be Greater	1	0.459	0.958	0	-2.696	0	0.116	0.181	0.0	0.763	0.388	127.936	audio_features	5TnCYfu0zmJCd0TR3FRaz3	spotify:track:5TnCYfu0zmJCd0TR3FRaz3	https://api.spotify.com/v1/tracks/5TnCYfu0zmJCd0TR3FRaz3	https://api.spotify.com/v1/audio-analysis/5TnCYfu0zmJCd0TR3FRaz3	113933	4	2005	22	0
Israel Houghton	Moving Forward	1	0.324	0.579	2	-7.964	1	0.0473	0.136	1.24e-06	0.112	0.401	144.859	audio_features	2MtAz3G4DXpy4iQIFqMtOJ	spotify:track:2MtAz3G4DXpy4iQIFqMtOJ	https://api.spotify.com/v1/tracks/2MtAz3G4DXpy4iQIFqMtOJ	https://api.spotify.com/v1/audio-analysis/2MtAz3G4DXpy4iQIFqMtOJ	290840	3	2009	44	0
Israel Houghton	There's a Liftin' of the Hand	1	0.386	0.679	8	-5.77	1	0.0405	0.00903	0.0	0.293	0.563	127.202	audio_features	6Z2Q8F5Gak3TNorphsfcHM	spotify:track:6Z2Q8F5Gak3TNorphsfcHM	https://api.spotify.com/v1/tracks/6Z2Q8F5Gak3TNorphsfcHM	https://api.spotify.com/v1/audio-analysis/6Z2Q8F5Gak3TNorphsfcHM	242164	4	2012	25	0
Izzy Miyagi	Never Really Thought	1	0.777	0.477	1	-11.308	1	0.523	0.348	0.0	0.392	0.338	96.286	audio_features	2v1b4C97DdNfA6DG91KB3R	spotify:track:2v1b4C97DdNfA6DG91KB3R	https://api.spotify.com/v1/tracks/2v1b4C97DdNfA6DG91KB3R	https://api.spotify.com/v1/audio-analysis/2v1b4C97DdNfA6DG91KB3R	223504	4	2019	0	1
Izzy Miyagi	Things Gone Change	1	0.748	0.701	10	-6.896	0	0.516	0.227	0.0	0.0995	0.59	89.422	audio_features	70aGQ6rEeHpeG5zGndUDzl	spotify:track:70aGQ6rEeHpeG5zGndUDzl	https://api.spotify.com/v1/tracks/70aGQ6rEeHpeG5zGndUDzl	https://api.spotify.com/v1/audio-analysis/70aGQ6rEeHpeG5zGndUDzl	180872	4	2019	0	1
Izzy Miyagi	Whip Rock	1	0.952	0.467	2	-9.059	1	0.401	0.0638	0.0	0.106	0.114	122.07	audio_features	1FzpyyxflUMBm1mhPuFEov	spotify:track:1FzpyyxflUMBm1mhPuFEov	https://api.spotify.com/v1/tracks/1FzpyyxflUMBm1mhPuFEov	https://api.spotify.com/v1/audio-analysis/1FzpyyxflUMBm1mhPuFEov	204826	4	2019	0	1
J Boog	Ganja Farmer	1	0.889	0.576	1	-5.189	1	0.0916	0.0498	0.0	0.0941	0.655	80.017	audio_features	5GtfrcFGPpZcFhPQ1O9Os2	spotify:track:5GtfrcFGPpZcFhPQ1O9Os2	https://api.spotify.com/v1/tracks/5GtfrcFGPpZcFhPQ1O9Os2	https://api.spotify.com/v1/audio-analysis/5GtfrcFGPpZcFhPQ1O9Os2	231851	4	2007	52	0
J Da Beast	Wake The Town	1	0.631	0.627	11	-9.391	1	0.389	0.503	0.0	0.173	0.544	125.905	audio_features	6LxBD43ciD9LRX8YuCGFPM	spotify:track:6LxBD43ciD9LRX8YuCGFPM	https://api.spotify.com/v1/tracks/6LxBD43ciD9LRX8YuCGFPM	https://api.spotify.com/v1/audio-analysis/6LxBD43ciD9LRX8YuCGFPM	207125	4	2020	28	1
J Moss	Alright Ok	1	0.599	0.928	2	-2.249	1	0.0455	0.161	0.0	0.14	0.876	173.953	audio_features	7qev3H84a21TuzO5KHE6NM	spotify:track:7qev3H84a21TuzO5KHE6NM	https://api.spotify.com/v1/tracks/7qev3H84a21TuzO5KHE6NM	https://api.spotify.com/v1/audio-analysis/7qev3H84a21TuzO5KHE6NM	235624	4	2014	29	0
J Moss	God's Got It	1	0.676	0.908	6	-3.408	0	0.208	0.0223	0.0	0.372	0.943	77.544	audio_features	3LB0KBFZzEgZhKSjYUGvlk	spotify:track:3LB0KBFZzEgZhKSjYUGvlk	https://api.spotify.com/v1/tracks/3LB0KBFZzEgZhKSjYUGvlk	https://api.spotify.com/v1/audio-analysis/3LB0KBFZzEgZhKSjYUGvlk	219587	4	2012	38	0
J Moss	Good & Bad	1	0.676	0.609	2	-5.831	0	0.481	0.0706	0.0	0.152	0.508	142.037	audio_features	5yY9lUy8nbvjM1Uyo1Uqoc	spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc	https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc	https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc	237735	4	2020	87	1
J Moss	I'm Not Perfect	1	0.684	0.681	6	-3.698	1	0.069	0.479	0.0	0.367	0.517	117.95	audio_features	1ins3fp24h4BLD06Xa9CLl	spotify:track:1ins3fp24h4BLD06Xa9CLl	https://api.spotify.com/v1/tracks/1ins3fp24h4BLD06Xa9CLl	https://api.spotify.com/v1/audio-analysis/1ins3fp24h4BLD06Xa9CLl	292840	4	2007	32	0
J Moss	Praise on the Inside	1	0.573	0.898	0	-3.583	1	0.133	0.0427	0.0	0.15	0.539	125.745	audio_features	3GN2Y6iwlw1M7fhMHl60PI	spotify:track:3GN2Y6iwlw1M7fhMHl60PI	https://api.spotify.com/v1/tracks/3GN2Y6iwlw1M7fhMHl60PI	https://api.spotify.com/v1/audio-analysis/3GN2Y6iwlw1M7fhMHl60PI	223667	4	2007	46	0
J Moss	Rebuild - Remix	1	0.686	0.578	11	-5.251	1	0.0381	0.0391	0.000651	0.0793	0.445	105.965	audio_features	6qs43No3IcWYsPNId8TMGC	spotify:track:6qs43No3IcWYsPNId8TMGC	https://api.spotify.com/v1/tracks/6qs43No3IcWYsPNId8TMGC	https://api.spotify.com/v1/audio-analysis/6qs43No3IcWYsPNId8TMGC	232280	4	2010	30	0
J Moss	Sweet Jesus	1	0.452	0.772	10	-6.264	1	0.112	0.22	0.0	0.153	0.316	103.961	audio_features	6OyfVoAIdfTbwyLwiBzqFQ	spotify:track:6OyfVoAIdfTbwyLwiBzqFQ	https://api.spotify.com/v1/tracks/6OyfVoAIdfTbwyLwiBzqFQ	https://api.spotify.com/v1/audio-analysis/6OyfVoAIdfTbwyLwiBzqFQ	237867	4	2009	35	0
J Moss	The Prayers (feat. Hezekiah Walker, The Love Fellowship Choir & Dorinda Clark-Cole)	1	0.516	0.894	1	-3.409	0	0.202	0.00352	0.00328	0.0503	0.779	213.958	audio_features	4Yv4HfCawSgHq25UzUWPVj	spotify:track:4Yv4HfCawSgHq25UzUWPVj	https://api.spotify.com/v1/tracks/4Yv4HfCawSgHq25UzUWPVj	https://api.spotify.com/v1/audio-analysis/4Yv4HfCawSgHq25UzUWPVj	239280	4	2012	27	0
JACKBOYS	GATTI	1	0.594	0.676	2	-5.808	1	0.344	0.135	0.0	0.163	0.472	143.477	audio_features	40mjsnRjCpycdUw3xhS20g	spotify:track:40mjsnRjCpycdUw3xhS20g	https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g	https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g	181145	4	2019	81	1
JAY-Z	Renegade	1	0.764	0.724	1	-4.748	0	0.368	0.441	1.27e-06	0.177	0.826	84.797	audio_features	5ASZFbCod633wLragmPYTj	spotify:track:5ASZFbCod633wLragmPYTj	https://api.spotify.com/v1/tracks/5ASZFbCod633wLragmPYTj	https://api.spotify.com/v1/audio-analysis/5ASZFbCod633wLragmPYTj	336133	4	2005	62	1
JJ Hairston	You Deserve It (feat. Bishop Cortez Vaughn)	1	0.264	0.584	6	-5.448	1	0.0498	0.131	0.0	0.0989	0.166	174.741	audio_features	6FeGkKpsH1ht2GRDCEa0O2	spotify:track:6FeGkKpsH1ht2GRDCEa0O2	https://api.spotify.com/v1/tracks/6FeGkKpsH1ht2GRDCEa0O2	https://api.spotify.com/v1/audio-analysis/6FeGkKpsH1ht2GRDCEa0O2	365191	3	2017	53	0
JUVENILE	Back That Azz Up	1	0.874	0.714	7	-6.664	1	0.129	0.0155	0.0	0.0968	0.541	95.826	audio_features	6o2g1BJvtYQssH84kBYs7y	spotify:track:6o2g1BJvtYQssH84kBYs7y	https://api.spotify.com/v1/tracks/6o2g1BJvtYQssH84kBYs7y	https://api.spotify.com/v1/audio-analysis/6o2g1BJvtYQssH84kBYs7y	265600	4	1998	68	1
JUVENILE	Slow Motion	1	0.713	0.734	0	-4.894	0	0.325	0.548	0.0	0.0687	0.89	172.872	audio_features	6ihObRBTB8xdSH2mlERtOX	spotify:track:6ihObRBTB8xdSH2mlERtOX	https://api.spotify.com/v1/tracks/6ihObRBTB8xdSH2mlERtOX	https://api.spotify.com/v1/audio-analysis/6ihObRBTB8xdSH2mlERtOX	248200	4	2003	65	1
Jack Harlow	WHATS POPPIN	1	0.904	0.723	11	-5.224	0	0.26	0.0631	0.0	0.185	0.835	145.013	audio_features	2MbdDtCv5LUVjYy9RuGTgC	spotify:track:2MbdDtCv5LUVjYy9RuGTgC	https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC	https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC	227478	4	2020	88	1
Jack Harlow	WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix	1	0.904	0.723	11	-5.224	0	0.26	0.0631	0.0	0.185	0.835	145.013	audio_features	2MbdDtCv5LUVjYy9RuGTgC	spotify:track:2MbdDtCv5LUVjYy9RuGTgC	https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC	https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC	227478	4	2020	88	1
Jack Johnson	Upside Down	1	0.787	0.655	6	-8.339	0	0.0431	0.238	0.000171	0.138	0.65	102.485	audio_features	6shRGWCtBUOPFLFTTqXZIC	spotify:track:6shRGWCtBUOPFLFTTqXZIC	https://api.spotify.com/v1/tracks/6shRGWCtBUOPFLFTTqXZIC	https://api.spotify.com/v1/audio-analysis/6shRGWCtBUOPFLFTTqXZIC	208653	4	2006	70	0
Jackson Browne	Late for the Sky	1	0.321	0.329	0	-9.724	1	0.0293	0.613	0.000305	0.0846	0.213	165.399	audio_features	2WCoRl4kKbaZ6oGN6KD4HQ	spotify:track:2WCoRl4kKbaZ6oGN6KD4HQ	https://api.spotify.com/v1/tracks/2WCoRl4kKbaZ6oGN6KD4HQ	https://api.spotify.com/v1/audio-analysis/2WCoRl4kKbaZ6oGN6KD4HQ	341691	4	1974	54	0
Jadakiss	(NYB) Need Your Best	1	0.585	0.721	6	-4.805	0	0.23	0.164	0.0	0.232	0.802	78.546	audio_features	48MBW7efxZIVdwiZw1aFrG	spotify:track:48MBW7efxZIVdwiZw1aFrG	https://api.spotify.com/v1/tracks/48MBW7efxZIVdwiZw1aFrG	https://api.spotify.com/v1/audio-analysis/48MBW7efxZIVdwiZw1aFrG	199173	4	2020	52	1
Jadakiss	Gov't Cheese	1	0.59	0.895	7	-4.702	1	0.197	0.154	0.0	0.441	0.374	87.882	audio_features	2eHy0Irk6LKSqmlnOFkckF	spotify:track:2eHy0Irk6LKSqmlnOFkckF	https://api.spotify.com/v1/tracks/2eHy0Irk6LKSqmlnOFkckF	https://api.spotify.com/v1/audio-analysis/2eHy0Irk6LKSqmlnOFkckF	318400	4	2020	43	1
Jadakiss	Pearly Gates	1	0.52	0.753	8	-4.457	1	0.19	0.217	2.69e-05	0.438	0.31	88.883	audio_features	0SddnAnHaKnKiwRgUUAOKG	spotify:track:0SddnAnHaKnKiwRgUUAOKG	https://api.spotify.com/v1/tracks/0SddnAnHaKnKiwRgUUAOKG	https://api.spotify.com/v1/audio-analysis/0SddnAnHaKnKiwRgUUAOKG	196600	4	2020	39	1
Jadakiss	U Make Me Wanna	1	0.686	0.818	5	-5.111	0	0.241	0.0374	0.0	0.329	0.633	83.182	audio_features	66PlVvBwKgTseZ1vCU3e46	spotify:track:66PlVvBwKgTseZ1vCU3e46	https://api.spotify.com/v1/tracks/66PlVvBwKgTseZ1vCU3e46	https://api.spotify.com/v1/audio-analysis/66PlVvBwKgTseZ1vCU3e46	293800	4	2004	55	1
Jah Maoli	If I Ever (feat. J Boog)	1	0.728	0.657	11	-6.621	0	0.123	0.187	2.21e-06	0.295	0.678	90.045	audio_features	24QYLOpc7vYphfSk89ZEeg	spotify:track:24QYLOpc7vYphfSk89ZEeg	https://api.spotify.com/v1/tracks/24QYLOpc7vYphfSk89ZEeg	https://api.spotify.com/v1/audio-analysis/24QYLOpc7vYphfSk89ZEeg	282000	4	2014	45	0
James Bignon	More Than I Can Say	1	0.526	0.512	8	-7.853	1	0.0338	0.641	0.0	0.413	0.38	114.121	audio_features	7E1H12KC2S45JVOppIicLY	spotify:track:7E1H12KC2S45JVOppIicLY	https://api.spotify.com/v1/tracks/7E1H12KC2S45JVOppIicLY	https://api.spotify.com/v1/audio-analysis/7E1H12KC2S45JVOppIicLY	297613	4	2015	8	0
James Brown	The Payback	1	0.868	0.644	6	-10.987	1	0.194	0.159	0.00018	0.901	0.785	97.933	audio_features	5OcyX5eg7VrJuI833qOCUc	spotify:track:5OcyX5eg7VrJuI833qOCUc	https://api.spotify.com/v1/tracks/5OcyX5eg7VrJuI833qOCUc	https://api.spotify.com/v1/audio-analysis/5OcyX5eg7VrJuI833qOCUc	459893	4	1973	59	0
James Hall Worship & Praise	What He's Done For Me	1	0.415	0.922	6	-8.891	1	0.0537	0.0155	0.00295	0.18	0.674	164.882	audio_features	6vpl4Y0bZZsjtKZ0YCx5Jg	spotify:track:6vpl4Y0bZZsjtKZ0YCx5Jg	https://api.spotify.com/v1/tracks/6vpl4Y0bZZsjtKZ0YCx5Jg	https://api.spotify.com/v1/audio-analysis/6vpl4Y0bZZsjtKZ0YCx5Jg	376573	4	1994	15	0
James Taylor	Carolina in My Mind	1	0.579	0.267	4	-15.11	1	0.0348	0.118	0.000562	0.132	0.353	74.899	audio_features	2T5Ch09nefwckOu5NQvjIk	spotify:track:2T5Ch09nefwckOu5NQvjIk	https://api.spotify.com/v1/tracks/2T5Ch09nefwckOu5NQvjIk	https://api.spotify.com/v1/audio-analysis/2T5Ch09nefwckOu5NQvjIk	238573	4	1976	67	0
James Taylor	Copperline	1	0.556	0.388	4	-12.742	1	0.0291	0.303	1.02e-06	0.0468	0.284	148.783	audio_features	0i1XtQ6hOET96dz5oG45zl	spotify:track:0i1XtQ6hOET96dz5oG45zl	https://api.spotify.com/v1/tracks/0i1XtQ6hOET96dz5oG45zl	https://api.spotify.com/v1/audio-analysis/0i1XtQ6hOET96dz5oG45zl	261267	4	1991	56	0
James Taylor	Country Road	1	0.52	0.297	2	-17.211	1	0.0449	0.753	0.000562	0.109	0.677	156.059	audio_features	2OBaVeRFXblWxoZHC4sryf	spotify:track:2OBaVeRFXblWxoZHC4sryf	https://api.spotify.com/v1/tracks/2OBaVeRFXblWxoZHC4sryf	https://api.spotify.com/v1/audio-analysis/2OBaVeRFXblWxoZHC4sryf	202267	4	1970	55	0
James Taylor	Don't Let Me Be Lonely Tonight	1	0.622	0.145	4	-18.549	0	0.0332	0.813	0.0808	0.148	0.335	75.139	audio_features	3c3b5daSKE7C83YLIOrSnX	spotify:track:3c3b5daSKE7C83YLIOrSnX	https://api.spotify.com/v1/tracks/3c3b5daSKE7C83YLIOrSnX	https://api.spotify.com/v1/audio-analysis/3c3b5daSKE7C83YLIOrSnX	155200	4	1976	48	0
James Taylor	Don't Let Me Be Lonely Tonight - 2019 Remaster	1	0.616	0.18	2	-16.876	1	0.0351	0.809	0.182	0.129	0.306	75.726	audio_features	0SHFf1goWCyv8UKZdpHIcS	spotify:track:0SHFf1goWCyv8UKZdpHIcS	https://api.spotify.com/v1/tracks/0SHFf1goWCyv8UKZdpHIcS	https://api.spotify.com/v1/audio-analysis/0SHFf1goWCyv8UKZdpHIcS	155343	4	1972	41	0
James Taylor	Fire and Rain - 2019 Remaster	1	0.597	0.271	5	-17.293	1	0.0394	0.766	0.0119	0.0933	0.338	76.271	audio_features	1oht5GevPN9t1T3kG1m1GO	spotify:track:1oht5GevPN9t1T3kG1m1GO	https://api.spotify.com/v1/tracks/1oht5GevPN9t1T3kG1m1GO	https://api.spotify.com/v1/audio-analysis/1oht5GevPN9t1T3kG1m1GO	203613	4	1970	74	0
James Taylor	Handy Man	1	0.804	0.233	2	-14.17	1	0.0312	0.64	0.106	0.0854	0.583	90.639	audio_features	70aUjWZmd9F3bRSsR4DwAJ	spotify:track:70aUjWZmd9F3bRSsR4DwAJ	https://api.spotify.com/v1/tracks/70aUjWZmd9F3bRSsR4DwAJ	https://api.spotify.com/v1/audio-analysis/70aUjWZmd9F3bRSsR4DwAJ	196800	4	1977	55	0
James Taylor	Honey Don't Leave L.A.	1	0.815	0.597	2	-9.987	1	0.0389	0.056	2.89e-06	0.0843	0.833	114.243	audio_features	4JYMyddoksmabha0ZCltwA	spotify:track:4JYMyddoksmabha0ZCltwA	https://api.spotify.com/v1/tracks/4JYMyddoksmabha0ZCltwA	https://api.spotify.com/v1/audio-analysis/4JYMyddoksmabha0ZCltwA	185533	4	1977	36	0
James Taylor	How Sweet It Is (To Be Loved By You) - 2019 Remaster	1	0.764	0.628	0	-10.961	1	0.048	0.336	0.0	0.0977	0.823	109.008	audio_features	75Nlnd9AJ4CYrLXgWGsuTF	spotify:track:75Nlnd9AJ4CYrLXgWGsuTF	https://api.spotify.com/v1/tracks/75Nlnd9AJ4CYrLXgWGsuTF	https://api.spotify.com/v1/audio-analysis/75Nlnd9AJ4CYrLXgWGsuTF	216387	4	1975	67	0
James Taylor	How Sweet It Is (To Be Loved by You)	1	0.764	0.628	0	-10.961	1	0.048	0.336	0.0	0.0977	0.823	109.008	audio_features	75Nlnd9AJ4CYrLXgWGsuTF	spotify:track:75Nlnd9AJ4CYrLXgWGsuTF	https://api.spotify.com/v1/tracks/75Nlnd9AJ4CYrLXgWGsuTF	https://api.spotify.com/v1/audio-analysis/75Nlnd9AJ4CYrLXgWGsuTF	216387	4	1975	67	0
James Taylor	Long Ago and Far Away - 2019 Remaster	1	0.66	0.181	11	-19.592	1	0.0296	0.731	0.0235	0.106	0.39	102.654	audio_features	59mPadX6sKWripbp54vDwk	spotify:track:59mPadX6sKWripbp54vDwk	https://api.spotify.com/v1/tracks/59mPadX6sKWripbp54vDwk	https://api.spotify.com/v1/audio-analysis/59mPadX6sKWripbp54vDwk	140973	4	1971	42	0
